StartTime: 2020-02-13 11:06:50.004
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
0x50	11:51:58.463	-1.0259	1.0127	0.9868	0.0000	0.0000	0.0000	-1.5106	12.4585	-92.0984	23.7266 
0x50	11:51:58.463	-1.0254	1.0132	0.9868	0.0000	0.0000	0.0000	-1.5106	12.4585	-92.0984	23.7266 
0x50	11:51:58.494	-1.0259	1.0117	0.9873	0.0000	0.0000	0.0000	-1.5106	12.4585	-92.0984	23.7236 
0x50	11:51:58.510	-1.0259	1.0122	0.9883	0.0000	0.0000	0.0000	-1.5106	12.4585	-92.0984	23.7295 
0x50	11:51:58.541	-1.0254	1.0117	0.9878	0.0000	0.0000	0.0000	-1.5106	12.4585	-92.0984	23.7295 
0x50	11:51:58.541	-1.0254	1.0117	0.9878	0.0000	0.0000	0.0000	-1.5106	12.4585	-92.0984	23.7295 
0x50	11:51:58.557	-1.0254	1.0112	0.9878	0.0000	0.0000	0.0000	-1.5106	12.4585	-92.0984	23.7207 
0x50	11:51:58.588	-1.0259	1.0122	0.9873	0.0000	0.0000	0.0000	-1.5106	12.4585	-92.0984	23.7236 
0x50	11:51:58.603	-1.0249	1.0122	0.9868	0.0000	0.0000	0.0000	-1.5106	12.4585	-92.0984	23.7325 
0x50	11:51:58.603	-1.0249	1.0122	0.9868	0.0000	0.0000	0.0000	-1.5106	12.4585	-92.0984	23.7325 
0x50	11:51:58.635	-1.0254	1.0112	0.9868	0.0000	0.0000	0.0000	-1.5106	12.4585	-92.0984	23.7354 
0x50	11:51:58.697	-1.0264	1.0112	0.9868	0.0000	0.0000	0.0000	-1.5106	12.4585	-92.0984	23.7325 
0x50	11:51:58.697	-1.0264	1.0107	0.9873	0.0000	0.0000	0.0000	-1.5106	12.4585	-92.0984	23.7354 
0x50	11:51:58.713	-1.0259	1.0112	0.9878	0.0000	0.0000	0.0000	-1.5106	12.4585	-92.0984	23.7266 
0x50	11:51:58.713	-1.0259	1.0112	0.9878	0.0000	0.0000	0.0000	-1.5106	12.4585	-92.0984	23.7266 
0x50	11:51:58.728	-1.0254	1.0112	0.9873	0.0000	0.0000	0.0000	-1.5106	12.4585	-92.0984	23.7266 
0x50	11:51:58.759	-1.0254	1.0107	0.9873	0.0000	0.0000	0.0000	-0.5713	12.9254	-92.0984	23.7236 
0x50	11:51:58.791	-1.0254	1.0112	0.9873	0.0000	0.0000	0.0000	0.3461	13.3868	-92.0984	23.7178 
0x50	11:51:58.806	-1.0249	1.0132	0.9873	0.0000	0.0000	0.0000	1.2469	13.8373	-92.0984	23.7119 
0x50	11:51:58.806	-1.0249	1.0132	0.9873	0.0000	0.0000	0.0000	2.1313	14.2767	-92.0984	23.7119 
0x50	11:51:58.853	-1.0244	1.0122	0.9873	0.0000	0.0000	0.0000	3.8507	15.1282	-92.0984	23.7178 
0x50	11:51:58.853	-1.0249	1.0107	0.9873	0.0000	0.0000	0.0000	3.8507	15.1282	-92.0984	23.7178 
0x50	11:51:58.884	-1.0254	1.0122	0.9873	0.0000	0.0000	0.0000	4.6857	15.5402	-92.0984	23.7148 
0x50	11:51:58.915	-1.0269	1.0137	0.9878	0.0000	0.0000	0.0000	5.4987	15.9467	-92.0984	23.7148 
0x50	11:51:58.915	-1.0269	1.0137	0.9878	0.0000	0.0000	0.0000	7.0862	16.7377	-92.0984	23.7148 
0x50	11:51:58.931	-1.0264	1.0117	0.9873	0.0000	0.0000	0.0000	7.0862	16.7377	-92.0984	23.7148 
0x50	11:51:58.962	-1.0264	1.0112	0.9868	0.0000	0.0000	0.0000	7.8497	17.1222	-92.0984	23.7148 
0x50	11:51:58.978	-1.0249	1.0098	0.9868	0.0000	0.0000	0.0000	8.6078	17.4957	-92.0984	23.7148 
0x50	11:51:58.978	-1.0249	1.0098	0.9868	0.0000	0.0000	0.0000	9.3439	17.8638	-92.0984	23.7148 
0x50	11:51:59.009	-1.0254	1.0107	0.9878	0.0000	0.0000	0.0000	10.7721	18.5779	-92.0984	23.7207 
0x50	11:51:59.071	-1.0254	1.0112	0.9873	0.0000	0.0000	0.0000	10.7721	18.5779	-92.0984	23.7266 
0x50	11:51:59.071	-1.0254	1.0112	0.9888	0.0000	0.0000	0.0000	11.4697	18.9240	-92.0984	23.7266 
0x50	11:51:59.087	-1.0259	1.0107	0.9883	0.0000	0.0000	0.0000	12.1509	19.2645	-92.0984	23.7207 
0x50	11:51:59.103	-1.0254	1.0127	0.9883	0.0000	0.0000	0.0000	12.8156	19.5941	-92.0984	23.7295 
0x50	11:51:59.103	-1.0254	1.0127	0.9883	0.0000	0.0000	0.0000	14.1119	20.2368	-92.0984	23.7295 
0x50	11:51:59.134	-1.0254	1.0122	0.9888	0.0000	0.0000	0.0000	14.1119	20.2368	-92.0984	23.7266 
0x50	11:51:59.165	-1.0254	1.0117	0.9878	0.0000	0.0000	0.0000	14.7382	20.5499	-92.0984	23.7266 
0x50	11:51:59.181	-1.0259	1.0117	0.9878	0.0000	0.0000	0.0000	15.3534	20.8575	-92.0984	23.7295 
0x50	11:51:59.212	-1.0264	1.0117	0.9873	0.0000	0.0000	0.0000	16.5509	21.4508	-92.0984	23.7266 
0x50	11:51:59.212	-1.0264	1.0117	0.9873	0.0000	0.0000	0.0000	16.5509	21.4508	-92.0984	23.7266 
0x50	11:51:59.227	-1.0264	1.0127	0.9873	0.0000	0.0000	0.0000	17.1277	21.7419	-92.0984	23.7236 
0x50	11:51:59.290	-1.0264	1.0127	0.9883	0.0000	0.0000	0.0000	17.6990	22.0276	-92.0984	23.7266 
0x50	11:51:59.290	-1.0269	1.0122	0.9883	0.0000	0.0000	0.0000	18.2538	22.3022	-92.0984	23.7266 
0x50	11:51:59.305	-1.0264	1.0117	0.9873	0.0000	0.0000	0.0000	18.8031	22.5769	-92.0984	23.7295 
0x50	11:51:59.305	-1.0264	1.0117	0.9873	0.0000	0.0000	0.0000	19.8578	23.1042	-92.0984	23.7295 
0x50	11:51:59.337	-1.0264	1.0107	0.9883	0.0000	0.0000	0.0000	19.8578	23.1042	-92.0984	23.7266 
0x50	11:51:59.352	-1.0269	1.0103	0.9873	0.0000	0.0000	0.0000	20.3741	23.3569	-92.0984	23.7354 
0x50	11:51:59.383	-1.0264	1.0098	0.9883	0.0000	0.0000	0.0000	20.8740	23.6096	-92.0984	23.7325 
0x50	11:51:59.415	-1.0259	1.0122	0.9868	0.0000	0.0000	0.0000	21.3684	23.8568	-92.0984	23.7295 
0x50	11:51:59.415	-1.0259	1.0122	0.9868	0.0000	0.0000	0.0000	22.3242	24.3347	-92.0984	23.7295 
0x50	11:51:59.430	-1.0249	1.0117	0.9873	0.0000	0.0000	0.0000	22.3242	24.3347	-92.0984	23.7266 
0x50	11:51:59.461	-1.0244	1.0103	0.9868	0.0000	0.0000	0.0000	22.7911	24.5654	-92.0984	23.7295 
0x50	11:51:59.508	-1.0249	1.0093	0.9878	0.0000	0.0000	0.0000	23.2471	24.7906	-92.0984	23.7295 
0x50	11:51:59.508	-1.0249	1.0093	0.9878	0.0000	0.0000	0.0000	23.6920	25.0159	-92.0984	23.7295 
0x50	11:51:59.508	-1.0249	1.0107	0.9878	0.0000	0.0000	0.0000	24.5599	25.4443	-92.0984	23.7325 
0x50	11:51:59.539	-1.0249	1.0112	0.9873	0.0000	0.0000	0.0000	24.5599	25.4443	-92.0984	23.7266 
0x50	11:51:59.555	-1.0254	1.0112	0.9888	0.0000	0.0000	0.0000	24.9774	25.6531	-92.0984	23.7354 
0x50	11:51:59.586	-1.0254	1.0122	0.9878	0.0000	0.0000	0.0000	25.3894	25.8618	-92.0984	23.7354 
0x50	11:51:59.586	-1.0254	1.0122	0.9878	0.0000	0.0000	0.0000	25.7904	26.0596	-92.0984	23.7354 
0x50	11:51:59.602	-1.0254	1.0127	0.9878	0.0000	0.0000	0.0000	26.5759	26.4496	-92.0984	23.7295 
0x50	11:51:59.695	-1.0254	1.0122	0.9878	0.0000	0.0000	0.0000	26.5759	26.4496	-92.0984	23.7295 
0x50	11:51:59.695	-1.0254	1.0117	0.9868	0.0000	0.0000	0.0000	26.9604	26.6418	-92.0984	23.7266 
0x50	11:51:59.695	-1.0254	1.0122	0.9868	0.0000	0.0000	0.0000	27.3285	26.8286	-92.0984	23.7413 
0x50	11:51:59.695	-1.0254	1.0122	0.9868	0.0000	0.0000	0.0000	28.0536	27.1857	-92.0984	23.7413 
0x50	11:51:59.711	-1.0254	1.0117	0.9868	0.0000	0.0000	0.0000	28.0536	27.1857	-92.0984	23.7384 
0x50	11:51:59.727	-1.0259	1.0103	0.9863	0.0000	0.0000	0.0000	28.4052	27.3615	-92.0984	23.7413 
0x50	11:51:59.758	-1.0254	1.0117	0.9868	0.0000	0.0000	0.0000	28.7512	27.5317	-92.0984	23.7354 
0x50	11:51:59.789	-1.0259	1.0112	0.9868	0.0000	0.0000	0.0000	29.0863	27.7020	-92.0984	23.7354 
0x50	11:51:59.805	-1.0249	1.0122	0.9873	0.0000	0.0000	0.0000	29.4159	27.8668	-92.0984	23.7354
